session,image_uid,image_id,cell_id,area_px,area_um2,perimeter_um,eq_diameter_nm,major_axis_nm,minor_axis_nm,aspect_ratio,solidity,eccentricity,raw_mean,raw_median,raw_sum,raw_max,raw_min,raw_std,raw_cv,raw_entropy,raw_skew,raw_kurtosis,mssr_mean,mssr_median,mssr_sum,mssr_max,mssr_min,mssr_std,mssr_cv,mssr_entropy,mssr_skew,mssr_kurtosis,raw_n_local_maxima,raw_n_local_minima,raw_frac_dark,raw_frac_bright,mssr_n_local_maxima,mssr_n_local_minima,mssr_frac_dark,mssr_frac_bright,bottle,treatment,fluorophore,int_sample,respiration_uM_O2_h,temperature_C,is_control,field_idx
260326,260326/1D-405-15,1D-405-15,2,85,0.2387656207902105,1.7474420973440152,551.3672372505789,632.2365289706182,481.8655048151485,1.3120601550699391,0.9550561797752808,0.6473884958985305,858.6823529411764,816.0,72988.0,1567.0,478.0,270.2884795637319,0.3147712057176141,3.1191972647995825,0.514365322569759,-0.5955490868483637,183.7794935051133,100.67163848876952,15621.256947934628,1507.424560546875,0.0,278.5550644734872,1.5157026453864777,2.061860408208924,2.7411838682128105,8.371678573224989,1,1,0.0,0.0705882352941176,1,2,0.4941176470588235,0.2117647058823529,21,INT,DAPI,1.0,0.39,14.1,False,15
260326,260326/1D-405-15,1D-405-15,3,93,0.2612376792175245,1.933722426673799,576.7305642625431,763.0800206484779,443.1555958544342,1.7219234683863298,0.9587628865979382,0.8140848824549825,802.4731182795699,756.0,74630.0,1358.0,467.0,237.85027220272372,0.2963965605634907,3.190181095612872,0.5075455349792377,-0.7794427817453284,163.61372282299945,85.47003936767578,15216.076222538948,960.1764526367188,0.0,227.12930862740825,1.3882045143188948,2.347231174736641,2.0772684270495403,3.903609185741826,1,1,0.0,0.086021505376344,1,2,0.4838709677419355,0.2258064516129032,21,INT,DAPI,1.0,0.39,14.1,False,15
260326,260326/2D-405-01,2D-405-01,1,191,0.5365203949521202,2.864210143171345,826.5101229930382,1119.964236707527,612.5636366852726,1.8283230829174253,0.9271844660194176,0.8371657430899824,1394.041884816754,1397.0,266262.0,2147.0,776.0,383.7785522717459,0.2752991545316398,3.3834438457334626,0.1207795589510003,-1.1447041478823208,218.42457195601537,113.7840347290039,41719.09324359894,1390.7581787109375,0.0,286.74055253189186,1.3127669197842513,2.406214880576385,1.879175614915816,3.854112241171441,1,2,0.0,0.0209424083769633,3,10,0.4869109947643979,0.2617801047120419,21,INT,DAPI,2.0,0.39,14.1,False,1
260326,260326/2D-405-01,2D-405-01,2,151,0.4241601028155505,2.5023030350805566,734.8859885748886,1021.529634700784,529.4814509351912,1.929302023510961,0.937888198757764,0.8551854384974754,1730.6423841059602,1583.0,261327.0,3124.0,788.0,638.5876013450397,0.3689887681070115,3.3393748174754063,0.3168634401254355,-1.053479665414228,424.3550543532466,203.7772216796875,64077.61320734024,3124.0,0.0,576.133139675276,1.3576676741917264,2.300281664628745,2.3032312580226404,6.0805506129839415,1,2,0.0662251655629139,0.1125827814569536,1,5,0.5099337748344371,0.2052980132450331,21,INT,DAPI,2.0,0.39,14.1,False,1
260326,260326/2D-405-02,2D-405-02,1,192,0.5393294022555345,2.8021167000614176,828.670937459571,895.08070658486,771.9050448910428,1.1595735932924287,0.9411764705882352,0.5062513563721673,1376.5,1355.5,264288.0,2371.0,676.0,461.75980247661886,0.3354593552318335,3.302478522054857,0.1848002244920304,-1.218977071529579,262.46555320670205,134.33905792236328,50393.3862156868,1744.0465087890625,0.0,363.5345404114732,1.3850752449986277,2.3906238043223245,2.0074537456032364,3.899459575333889,1,4,0.015625,0.078125,2,8,0.4895833333333333,0.21875,21,INT,DAPI,2.0,0.39,14.1,False,2
260326,260326/2D-405-02,2D-405-02,2,118,0.3314628618028806,2.1752092474701805,649.6396102905932,723.873364020535,587.5758872506757,1.2319657421743568,0.921875,0.5840594515582255,1270.1610169491526,1181.5,149879.0,2405.0,676.0,447.3413956692347,0.3521926666775845,3.15802767115001,0.5514152076454972,-0.7719160290386542,302.30879115174383,130.39900970458984,35672.43735590577,2405.0,0.0,428.870140141548,1.4186492510112836,2.166001559734083,2.2148235763136053,5.6905770356526695,1,4,0.0,0.1271186440677966,1,5,0.5084745762711864,0.2203389830508474,21,INT,DAPI,2.0,0.39,14.1,False,2
260326,260326/2D-405-03,2D-405-03,1,104,0.2921367595550811,2.029069013905199,609.885296376554,718.5274232177292,522.8235105817984,1.3743211785142395,0.9454545454545454,0.6859677429236586,1427.8557692307693,1413.5,148497.0,2243.0,843.0,390.91352849768367,0.2737766215058829,3.263337610840926,0.2913683417147015,-0.9162318808551584,281.1302831860689,151.89705657958984,29237.54945135117,1651.784423828125,0.0,336.7389833662107,1.1978040200789632,2.5457092336992897,1.7537442863960349,2.9645958064162112,1,4,0.0,0.048076923076923,1,4,0.4711538461538461,0.2403846153846154,21,INT,DAPI,2.0,0.39,14.1,False,3
260326,260326/2D-405-03,2D-405-03,2,147,0.4129240736018936,2.515163008215844,725.0870702771246,1024.2402773700817,514.4660170662473,1.990880336879843,0.9423076923076924,0.8646990197868848,1796.530612244898,1773.0,264090.0,3192.0,832.0,664.6032631157804,0.3699370656898016,3.3012855065088624,0.3155713201889357,-1.0206158804024077,462.1196673484076,228.1442108154297,67931.59110021591,2939.24755859375,0.0,631.5958296644221,1.3667365279830013,2.3825042006451858,2.032577836844557,4.060269441123905,1,2,0.0476190476190476,0.1156462585034013,2,8,0.5034013605442177,0.2176870748299319,21,INT,DAPI,2.0,0.39,14.1,False,3
260326,260326/2D-405-04,2D-405-04,1,140,0.3932610224779939,2.378116148860701,707.612524777484,784.4608225602782,644.5995296954434,1.2169739294270283,0.9271523178807948,0.5699054307035581,1565.2857142857142,1493.0,219140.0,2708.0,827.0,508.99564365726746,0.3251774669709658,3.3054449711784546,0.282283150842804,-1.1394612194238032,331.1852275831359,185.2837448120117,46365.93186163902,2571.412841796875,0.0,461.41356035986325,1.3932190264858255,2.212102411117431,2.3958825565830293,7.15167074601618,2,4,0.0,0.0642857142857142,2,6,0.4928571428571429,0.2142857142857142,21,INT,DAPI,2.0,0.39,14.1,False,4
260326,260326/2D-405-04,2D-405-04,2,149,0.4185420882087221,2.493209660870718,730.0029711195548,881.3257423174828,609.1715896054271,1.44676107250559,0.9197530864197532,0.7226643464013606,1703.0,1601.0,253747.0,3073.0,830.0,604.8994108918419,0.3551963657615043,3.253198144428461,0.3426510812889384,-0.9482705377930642,394.78738512448814,182.82891845703125,58823.32038354874,2634.55859375,0.0,556.1266968932616,1.408673928924802,2.369912747165308,2.105851630198832,4.318812100376069,1,4,0.0335570469798657,0.1006711409395973,1,6,0.5033557046979866,0.1946308724832214,21,INT,DAPI,2.0,0.39,14.1,False,4
260326,260326/2D-405-05,2D-405-05,1,105,0.2949457668584954,2.153255900125055,612.8104224933467,734.4923767131775,544.0105625602354,1.350143595110529,0.875,0.6718778628474764,1677.695238095238,1661.0,176158.0,2977.0,705.0,677.4518592577052,0.4037991190979635,3.292149271411146,0.2220001940067965,-1.2512514560442904,268.84566360541754,112.06526184082033,28228.79467856884,2977.0,0.0,419.61437140727713,1.5608002218817318,1.883086612706839,3.403972398434092,17.154556314921134,1,3,0.1333333333333333,0.1523809523809524,1,3,0.5428571428571428,0.2476190476190476,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-05,2D-405-05,2,124,0.348316905623366,2.2282093163702705,665.9510930537281,781.6921156306719,570.9407060931575,1.3691301168200944,0.9117647058823528,0.6830295186668413,1180.266129032258,1152.5,146353.0,1839.0,695.0,314.619297855786,0.2665664040649488,3.289188848573767,0.1465734815132989,-1.1323804502883923,135.37494808711833,93.12519454956056,16786.493562802672,809.639404296875,0.0,172.9301581431176,1.277416247146638,2.334468102944162,1.8831155293884896,3.9626369902609024,1,4,0.0,0.0241935483870967,2,7,0.4677419354838709,0.2258064516129032,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-05,2D-405-05,3,145,0.4073060589950651,2.524256382425682,720.1376126288294,934.7260950934328,558.1671773716598,1.674634648878751,0.9294871794871796,0.8021331811528474,1329.6275862068965,1294.0,192796.0,2285.0,697.0,435.1980702448341,0.3273082438717657,3.3091050459306617,0.3099079008907644,-1.0313300457982957,175.21612035652686,96.90131378173828,25406.3374516964,1249.653076171875,0.0,225.2247681020129,1.2854112261116688,2.308248030450669,1.970711375403818,4.736866637120014,1,2,0.0,0.0758620689655172,2,6,0.4689655172413793,0.2413793103448276,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-05,2D-405-05,4,99,0.27809172303801,1.9283956513894096,595.0440142002377,718.6687537187142,502.3516999025556,1.4306087823692426,0.9339622641509434,0.7151186199167459,1746.1515151515152,1661.0,172869.0,3239.0,707.0,704.2097519688925,0.4032924668096672,3.192652364009394,0.2073202385073226,-1.1570319606136998,321.3659556851243,110.38673400878906,31815.2296128273,2666.635009765625,0.0,476.8811846451937,1.4839194264635918,2.056427058789105,2.453628350005139,7.666775358657768,1,2,0.1313131313131313,0.1414141414141414,1,3,0.5959595959595959,0.2323232323232323,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-05,2D-405-05,5,64,0.1797764674185115,1.5846752917182978,478.4333888119028,644.3983990597474,362.6109040977235,1.7771070637359605,0.9142857142857144,0.8266528107030636,1017.265625,999.5,65105.0,1538.0,727.0,204.58965839800575,0.2011172434908589,3.1393181066653986,0.5900027489006302,-0.4395990929523425,150.29049311485142,91.74969482421876,9618.59155935049,893.94140625,0.0,179.47436363272325,1.194183077804992,2.476492221976792,1.9066683727916711,4.337386134033351,1,1,0.0,0.015625,1,2,0.453125,0.25,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-05,2D-405-05,6,38,0.1067422775297412,1.2666748783177604,368.6576851849993,470.143084300003,301.853348877944,1.5575215118455017,0.8636363636363636,0.7666663618036166,978.1842105263158,944.0,37171.0,1335.0,693.0,187.0605994111603,0.1912324870900457,2.9898624642904053,0.2916890632795212,-1.1254928023355328,162.08424337286698,124.74278259277344,6159.201248168945,460.1893615722656,0.0,136.9576650566016,0.8449782792367861,2.989862464290406,0.864574639607622,-0.4048005885648047,1,0,0.0,0.0,1,0,0.3947368421052631,0.2894736842105263,21,INT,DAPI,2.0,0.39,14.1,False,5
260326,260326/2D-405-06,2D-405-06,1,194,0.544947416862363,3.19507052970717,832.9757505176474,991.2247292024952,713.4017603716029,1.3894340948726809,0.8660714285714286,0.6942670628541916,810.4020618556701,723.0,157218.0,1747.0,397.0,325.1921921894985,0.4012726614303877,3.141928316991029,0.7715795318679609,-0.3814199854133906,136.83714451064768,50.35117149353027,26546.40603506565,1584.0,0.0,239.1266110632159,1.747527046975237,1.8251991503486151,3.4046653206852744,14.570909342381857,1,4,0.0103092783505154,0.134020618556701,2,14,0.5567010309278351,0.2010309278350515,21,INT,DAPI,2.0,0.39,14.1,False,6
260326,260326/2D-405-06,2D-405-06,2,112,0.3146088179823951,2.0873958580896783,632.9078828530835,667.0599007518739,609.0074400872852,1.095323072992784,0.9032258064516128,0.4080207771863638,736.5535714285714,697.0,82494.0,1273.0,394.0,245.56530990465944,0.3333977587378701,3.268415091871415,0.4879913104594089,-0.9927867976163304,119.89265845609565,57.94017791748047,13427.97774708271,787.547119140625,0.0,168.2586277660681,1.4034106002218971,2.2957013738156604,2.0428043747198354,4.0518255728586725,1,4,0.0,0.1160714285714285,2,5,0.5089285714285714,0.2053571428571428,21,INT,DAPI,2.0,0.39,14.1,False,6
260326,260326/2D-405-07,2D-405-07,1,110,0.3089908033755666,2.122209178570091,627.2314643074426,681.6846351739449,596.4554083534545,1.142892872839849,0.8943089430894309,0.4841723560356334,925.2,931.0,101772.0,1729.0,410.0,349.7461412263934,0.3780222019308186,3.2359875260346485,0.2661422962454173,-0.9295079404057472,186.59195895628497,48.73710441589356,20525.115485191345,1729.0,0.0,328.14631523731225,1.7586305276648648,1.8488618560225023,2.871508771619404,8.955034100216487,1,3,0.1,0.109090909090909,1,7,0.5818181818181818,0.2181818181818181,21,INT,DAPI,2.0,0.39,14.1,False,7
